"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-06","8.3",",X","404","0","216",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","55",",0,12,","0",",,0,30,+","0.0",",,0,30,+","1.68",",,0,16,","92",",0,09,","4677","0","13",",0","4.57",",,,0",,,"0.0",",,,0","71.8",",0","80.3",",,,0","63.2",",,,0","3089",",W","240",",X","240",",X","42.9",",X","54",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-07","7.8",",X","754","0","351",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","62",",0,10,","0",",,0,31,+","0.0",",,0,31,+","4.68",",,0,12,","93",",0,05,","0","0","0",",0","7.92",",,,0",,,"0.0",",,,0","76.3",",0","84.2",",,,0","68.4",",,,0","2398",",W","260",",X","40",",X","28.0",",X","33",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-08","7.6",",X","1064","0","309",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","56",",0,08,","0",",,0,31,+","0.0",",,0,31,+","1.70",",,0,01,","91",",0,20,","0","0","0",",0","4.17",",,,0",,,"0.0",",,,0","74.9",",0","82.8",",,,0","67.1",",,,0","1799","4,W","310",",X","310",",X","32.0",",X","37",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-09","7.8",",X","1237","0","173",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","50",",0,20,+","0",",,0,30,+","0.0",",,0,30,+","3.22",",,0,28,","87",",0,13,","10","0","10",",0","5.20",",,,0",,,"0.0",",,,0","70.4",",0","79.2",",,,0","61.7",",,,0","0",",W","30",",X","30",",X","36.9",",X","46",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-10","8.1",",X","1238","0","1",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","39",",0,18,","0",",,0,31,+","0.0",",,0,31,+","1.09",",,0,19,","77",",0,08,","286","0","276",",0","2.24",",,,0",,,"0.0",",,,0","56.2",",0","63.5",",,,0","48.8",",,,0","3022","1,W","230",",X","230",",X","30.0",",X","36",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-11","8.7",",X","1238","0","0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","28",",0,14,","0",",,0,30,+","0.0",",,0,30,+","1.36",",,0,04,","69",",0,07,","800","0","513",",0","4.55",",,,0",,,"0.0",",,,0","47.9",",0","56.4",",,,0","39.4",",,,0","3705","1,W","300",",X","300",",X","34.9",",X","45",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2004-12","10.1",",X","1238","0","0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","18",",0","5",",0","0",",0","0",",0","10",",0,20,","0",",T,0,29,+","0.2",",,0,26,","0.87",",,0,01,","61",",0,08,","1646","0","846",",0","3.18",",,,0",,,"0.4",",,,0","37.7",",0","45.3",",,,0","30.1",",,,0","1802","1,X","270",",X","270",",X","42.9",",X","52",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-01","9.6",",X","0","0","0",",0","14",",0","8",",0","10",",0","4",",0","0",",0","17",",0","10",",0","0",",0","0",",0","3",",0,24,","12",",,0,24,+","10.8",",,0,22,","1.75",",,0,14,","66",",0,14,+","2675","0","1029",",0","4.46",",,,0",,,"15.6",",,,0","31.8",",0","38.6",",,,0","25.1",",,,0","3167","1,W","330",",X","340",",X","34.9",",X","44",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-02","8.9",",X","0","0","0",",0","11",",0","6",",0","8",",0","4",",0","0",",0","21",",0","2",",0","0",",0","0",",0","16",",0,02,+","6",",,0,01,","4.8",",,0,28,","0.97",",,0,14,","62",",0,16,","3485","0","810",",0","2.61",",,,0",,,"12.9",",,,0","36.1",",0","44.1",",,,0","28.1",",,,0","3989",",X","350",",X","350",",X","33.1",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-03","10.5",",X","0","0","0",",0","9",",0","5",",0","5",",0","1",",0","0",",0","18",",0","0",",0","0",",0","0",",0","18",",0,09,","5",",,0,01,","1.0",",,0,01,","1.55",",,0,28,","69",",0,07,","4275","0","790",",0","3.67",",,,0",,,"1.5",",,,0","39.5",",0","47.7",",,,0","31.3",",,,0","11073",",X","320",",X","320",",X","38.0",",X","47",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-04","10.3",",X","9","0","9",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","38",",0,17,+","0",",,0,30,+","0.0",",,0,30,+","2.76",",,0,02,","86",",0,20,","4576","0","301",",0","5.32",",,,0",,,"0.0",",,,0","55.3",",0","66.0",",,,0","44.5",",,,0","15021",",X","200",",X","300",",X","33.1",",X","41",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-05","9.2",",X","20","0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","37",",0,03,","0",",,0,31,+","0.0",",,0,31,+","1.02",",,0,20,","83",",0,27,","4753","0","177",",0","1.28",",,,0",,,"0.0",",,,0","59.6",",0","69.6",",,,0","49.6",",,,0","14861",",X","280",",X","270",",X","51.9",",X","69",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-06","8.9",",X","318","0","298",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","54",",0,02,","0",",,0,30,+","0.0",",,0,30,+","0.97",",,0,03,","94",",0,14,+","4759","0","6",",0","3.31",",,,0",,,"0.0",",,,0","74.7",",0","83.7",",,,0","65.8",",,,0","16081",",X","320",",X","320",",X","38.0",",X","45",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-07","7.6",",X","747","0","429",",0","11",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","62",",0,09,+","0",",,0,31,+","0.0",",,0,31,+","1.83",",,0,08,","98",",0,27,","0","0","0",",0","4.31",",,,0",,,"0.0",",,,0","78.9",",0","87.5",",,,0","70.2",",,,0","14861","1,X","320",",X","320",",X","33.1",",X","38",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-08","7.6",",X","1201","0","453",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","63",",0,25,","0",",,0,31,+","0.0",",,0,31,+","1.06",",,0,08,","97",",0,12,","0","0","0",",0","2.58",",,,0",,,"0.0",",,,0","79.6",",0","88.0",",,,0","71.3",",,,0","13718","1,X","10",",X","10",",X","29.1",",X","36",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-09","7.8",",X","1472","0","271",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","48",",0,30,","0",",,0,30,+","0.0",",,0,30,+","0.09",",,0,26,","92",",0,13,","7","0","7",",0","0.22",",,,0",,,"0.0",",,,0","73.8",",0","83.5",",,,0","64.1",",,,0","16462",",X","310",",X","310",",X","29.1",",X","33",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-10","9.8",",X","1505","0","33",",0","13",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","37",",0,28,","0",",,0,31,+","0.0",",,0,31,+","5.53",",,0,08,","82",",0,05,","234","0","227",",0","8.69",",,,0",,,"0.0",",,,0","58.7",",0","66.2",",,,0","51.3",",,,0","8457",",X","200",",X","180",",X","34.9",",X","41",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-11","9.6",",X","1505","0","0",",0","7",",0","6",",0","0",",0","0",",0","0",",0","7",",0","0",",0","5",",0","0",",0","22",",0,25,","0",",,0,30,+","0.0",",T,0,24,","0.78",",,0,16,","76",",0,16,","706","0","472",",0","2.86",",,,0",,,"0.0",",T,,0","49.3",",0","59.0",",,,0","39.5",",,,0",,,"310",",X","320",",X","38.0",",X","44",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2005-12","9.2",",X","1505","0","0",",0","10",",0","8",",0","6",",0","2",",0","0",",0","24",",0","3",",0","0",",0","0",",0","15",",0,14,","4",",,0,06,","3.3",",,0,06,","0.63",",,0,16,","55",",0,25,+","1655","0","949",",0","2.97",",,,0",,,"7.0",",,,0","34.4",",0","41.2",",,,0","27.5",",,,0","8980",",X","270",",X","270",",X","38.9",",X","45",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-01","9.8",",W","0","0","0",",0","12",",0","7",",0","0",",0","0",",0","0",",0","13",",0","1",",0","0",",0","0",",0","20",",0,16,","0",",T,0,16,+","0.2",",,0,15,+","1.04",",,0,23,","64",",0,18,","2407","0","752",",0","4.35",",,,0",,,"0.4",",,,0","40.7",",0","49.1",",,,0","32.4",",,,0",,,"330",",X","330",",X","44.1",",X","53",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-02","11.6",",W","0","0","0",",0","5",",0","4",",0","5",",0","2",",0","0",",0","22",",0","2",",0","0",",0","0",",0","15",",0,19,","10",",,0,13,","10.6",",,0,12,","0.75",",,0,12,","62",",0,03,","3230","0","823",",0","1.52",",,,0","59.0",",X","12.0",",,,0","35.6",",0","43.4",",,,0","27.8",",,,0","10673",",X","330",",X","330",",X","38.0",",X","47",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-03","11.0",",W","1","0","1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","13",",0","0",",0","3",",0","0",",0","25",",0,21,","0",",,0,31,+","0.0",",T,0,15,+","0.47",",,0,12,","79",",0,13,","3867","0","637",",0","0.91",",,,0",,,"0.0",",T,,0","44.5",",0","53.5",",,,0","35.5",",,,0",,,"260",",X","280",",X","40.0",",X","48",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-04","10.1",",W","10","0","9",",Z","10",",0","6",",0","0",",0","0",",0","0",",Z","0",",Z","0",",Z","10",",Z","0",",Z","34",",Z,09,+","0",",,0,30,+","0.1",",,0,05,","1.67",",,0,22,","83",",Z,20,","4127","0","260",",Z","3.71",",,,0",,,"0.1",",,,0","56.6",",Z","67.0",",,,Z","46.3",",,,Z",,,"270",",W","270",",W","31.1",",W","45",",W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-05","9.6",",W","84","0","73",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","45",",0,23,","0",",,0,31,+","0.0",",,0,31,+","0.65",",,0,11,","93",",0,30,","4214","0","87",",0","2.17",",,,0",,,"0.0",",,,0","64.6",",0","74.8",",,,0","54.3",",,,0",,,"260",",X","290",",X","34.9",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-06","8.9",",W","320","0","236",",0","15",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","51",",0,11,","0",",,0,30,+","0.0",",,0,30,+","2.48",",,0,28,","92",",0,01,","4217","0","2",",0","7.95",",,,0",,,"0.0",",,,0","72.8",",0","80.9",",,,0","64.7",",,,0",,,"250",",X","260",",X","40.9",",X","49",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-07","7.8",",W","767","0","447",",0","13",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","62",",0,07,","0",",,0,31,+","0.0",",T,0,18,","1.04",",,0,06,","98",",0,18,+","0","0","0",",0","4.27",",,,0","64.7","1,X","0.0",",T,,0","79.4",",0","88.4",",,,0","70.5",",,,0","17061","1,X","280",",X","280",",X","36.0",",X","48",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-08","8.5",",W","1174","0","407",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","61",",0,13,","0",",,0,31,+","0.0",",,0,31,+","1.88",",,0,29,","98",",0,03,+","0","0","0",",0","3.94",",,,0","65.0",",X","0.0",",,,0","78.1",",0","86.5",",,,0","69.7",",,,0","16685",",X","240",",X","240",",X","25.1",",X","29",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-09","7.8",",W","1274","0","100",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","47",",0,30,","0",",,0,30,+","0.0",",,0,30,+","2.45",",,0,05,","86",",0,09,","36","0","36",",0","5.97",",,,0",,,"0.0",",,,0","67.1",",0","75.0",",,,0","59.3",",,,0",,,"90",",X","90",",X","31.1",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-10","9.6",",W","1289","0","15",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","36",",0,27,","0",",,0,31,+","0.0",",,0,31,+","2.04",",,0,11,","82",",0,04,+","325","0","289",",0","6.41",",,,0",,,"0.0",",,,0","56.2",",0","65.0",",,,0","47.4",",,,0",,,"270",",X","270",",X","40.9",",X","49",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-11","8.9",",W","1289","0","0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","2",",0","0",",0","5",",0","0",",0","30",",0,04,","0",",,0,30,+","0.0",",,0,30,+","2.07",",,0,08,","74",",0,11,","737","0","412",",0","4.89",",,,0",,,"0.0",",,,0","51.2",",0","58.8",",,,0","43.7",",,,0",,,"160",",X","150",",X","36.0",",X","45",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2006-12","9.6",",W","1289","0","0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","11",",0","0",",0","2",",0","0",",0","23",",0,09,+","0",",,0,31,+","0.0",",T,0,07,","0.69",",,0,25,","72",",0,01,","1428","0","691",",0","2.15",",,,0",,,"0.0",",T,,0","42.7",",0","50.8",",,,0","34.6",",,,0",,,"320",",X","300",",X","36.0",",X","45",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-01","10.1",",W","0","0","0",",0","16",",0","4",",0","3",",0","0",",0","0",",0","19",",0","4",",0","1",",0","0",",0","10",",0,26,","1",",,0,29,+","0.8",",,0,29,","1.44",",,0,01,","73",",0,06,","2259","0","831",",0","3.35",",,,0",,,"2.2",",,,0","38.2",",0","45.6",",,,0","30.7",",,,0",,,"310",",X","310",",X","33.1",",X","47",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-02","12.1",",W","0","0","0",",0","9",",0","6",",0","9",",0","3",",0","0",",0","28",",0","11",",0","0",",0","0",",0","10",",0,06,+","3",",,0,16,+","2.9",",,0,13,","0.59",",,0,14,","50",",0,21,","3296","0","1037",",0","1.73",",,,0",,,"6.5",",,,0","27.9",",0","34.8",",,,0","21.1",",,,0",,,"330",",X","320",",X","33.1",",X","43",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-03","11.0",",W","0","0","0",",0","10",",0","6",",0","4",",0","2",",0","0",",0","15",",0","2",",0","3",",0","0",",0","16",",0,08,+","3",",,0,17,","3.0",",,0,16,","1.72",",,0,16,","82",",0,27,","3957","0","660",",0","3.82",",,,0",,,"4.7",",,,0","43.7",",0","54.0",",,,0","33.4",",,,0",,,"290",",X","280",",X","36.0",",X","51",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-04","11.0",",W","7","0","7",",0","9",",0","5",",0","0",",0","0",",0","0",",0","4",",0","0",",0","9",",0","0",",0","30",",0,09,","0",",T,0,16,","0.0",",T,0,16,+","4.19",",,0,15,","83",",0,30,+","4391","0","434",",0","9.05",",,,0",,,"0.0",",T,,0","50.8",",0","59.7",",,,0","41.9",",,,0",,,"340",",X","340",",X","33.1",",X","49",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-05","8.9",",W","119","0","111",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","42",",0,07,","0",",,0,31,+","0.0",",,0,31,+","1.05",",,0,16,","90",",0,31,","4469","0","78",",0","2.68",",,,0",,,"0.0",",,,0","66.1",",0","76.9",",,,0","55.2",",,,0",,,"240",",X","250",",X","36.9",",X","48",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-06","8.5",",W","386","0","267",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","55",",0,07,","0",",,0,30,+","0.0",",,0,30,+","1.46",",,0,03,","95",",0,27,","4474","0","4",",0","4.02",",,,0",,,"0.0",",,,0","73.8",",0","82.7",",,,0","64.8",",,,0",,,"30",",Z","20",",Z","30.0",",Z","44",",Z"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-07","8.3",",W","767","0","381",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","58",",0,02,","0",",,0,31,+","0.0",",,0,31,+","1.19",",,0,29,","96",",0,10,+","0","0","0",",0","3.44",",,,0",,,"0.0",",,,0","77.3",",0","85.9",",,,0","68.6",",,,0",,,"270",",X","280",",Z","32.0",",X","37",",Z"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-08","7.8",",W","1145","0","378",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","57",",0,22,","0",",,0,31,+","0.0",",,0,31,+","0.79",",,0,21,","97",",0,08,","6","0","6",",0","2.94",",,,0",,,"0.0",",,,0","77.0",",0","85.7",",,,0","68.3",",,,0",,,"300",",X","210",",X","25.9",",X","35",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-09","7.6",",W","1367","0","222",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","50",",0,17,+","0",",,0,30,+","0.0",",,0,30,+","0.25",",,0,11,","91",",0,26,","19","0","13",",0","0.58",",,,0",,,"0.0",",,,0","72.0",",0","81.6",",,,0","62.3",",,,0",,,"330",",X","330",",X","31.1",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-10","8.5",",W","1473","0","106",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","38",",0,29,","0",",,0,31,+","0.0",",,0,31,+","1.30",",,0,26,","89",",0,08,","141","0","122",",0","4.66",",,,0",,,"0.0",",,,0","64.5",",0","73.3",",,,0","55.7",",,,0",,,"220",",X","230",",X","31.1",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-11","9.2",",W","1473","0","0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","26",",0,24,","0",",,0,30,+","0.0",",,0,30,+","0.50",",,0,26,","71",",0,22,","719","0","578",",0","1.45",",,,0",,,"0.0",",,,0","45.8",",0","53.1",",,,0","38.4",",,,0",,,"290",",X","290","1,X","31.1",",X","39","1,X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2007-12","9.8",",W","1473","0","0",",0","18",",0","12",",0","1",",0","1",",0","0",",0","18",",0","2",",0","0",",0","0",",0","20",",0,06,","1",",,0,06,","1.6",",,0,05,","0.98",",,0,16,","62",",0,23,","1567","0","848",",0","4.41",",,,0",,,"1.6",",,,0","37.6",",0","43.5",",,,0","31.8",",,,0",,,"260",",X","260",",X","42.9",",X","52",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-01","9.8",",W","0","0","0",",0","11",",0","4",",0","0",",0","1",",0","0",",0","21",",0","2",",0","0",",0","0",",0","15",",0,21,","0",",,0,31,+","1.0",",,0,17,","0.63",",,0,11,","65",",0,09,+","2471","0","904",",0","1.74",",,,0",,,"1.0",",,,0","35.9",",0","43.1",",,,0","28.7",",,,0",,,"270",",X","270",",X","44.1",",X","51",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-02","10.3",",W","0","0","0",",0","10",",0","6",",0","2",",0","1",",0","0",",0","21",",0","4",",0","0",",0","0",",0","11",",0,11,","2",",,0,22,","3.2",",,0,22,","1.41",",,0,01,","68",",0,06,","3287","0","816",",0","3.93",",,,0",,,"3.7",",,,0","36.9",",0","45.4",",,,0","28.3",",,,0",,,"270",",X","260","1,X","45.0",",X","51","1,X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-03","11.2",",W","0","0","0",",0","12",",0","6",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","28",",0,10,","0",",,0,31,+","0.0",",T,0,22,+","1.51",",,0,08,","68",",0,04,","3913","0","626",",0","3.67",",,,0",,,"0.0",",T,,0","44.8",",0","53.9",",,,0","35.7",",,,0",,,"240",",X","240",",X","49.0",",X","56",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-04","9.6",",W","6","0","6",",0","9",",0","7",",0","0",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","31",",0,03,","0",",,0,30,+","0.0",",,0,30,+","0.88",",,0,28,","87",",0,19,","4181","0","267",",0","2.19",",,,0",,,"0.0",",,,0","56.3",",0","65.8",",,,0","46.8",",,,0",,,"310",",X","290",",X","30.0",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-05","10.3",",W","42","0","35",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","42",",0,01,","0",",,0,31,+","0.0",",,0,31,+","1.57",",,0,09,","84",",0,30,+","4335","0","154",",0","4.55",",,,0",,,"0.0",",,,0","61.2",",0","71.0",",,,0","51.4",",,,0",,,"40",",X","40",",X","38.0",",X","49",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-06","8.5",",W","383","0","341",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","56",",0,19,","0",",,0,30,+","0.0",",,0,30,+","1.96",",,0,04,","98",",0,10,","4335","0","0",",0","2.87",",,,0",,,"0.0",",,,0","76.4",",0","86.0",",,,0","66.7",",,,0",,,"260",",X","260",",X","34.9",",X","40",",X"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2008-07","7.8",",W","826","0","443",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","65",",0,28,","0",",,0,31,+","0.0",",T,0,23,","1.66",",,0,23,","96",",0,18,","0","0","0",",0","3.45",",,,0",,,"0.0",",T,,0","79.3",",0","88.1",",,,0","70.4",",,,0",,,"270",",X","280","1,X","36.9",",X","45","1,X"
